seed	condition_id	coverage	error_model	unit_substitution_rate	period	requested_gc	founder_gc	array_scope	family_id	method	truth_copies	sampling_oracle_copy_estimate	estimate	signed_relative_error	absolute_relative_error	estimator_minus_sampling_oracle	status	warning
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5245901639344263	factorial	f004	multik_loglinear	20.0	11.809497369189224	11.272573737308806	-0.43637131313455974	0.43637131313455974	-0.026846181594020902	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.7213114754098361	factorial	f005	native_median_k21	20.0	26.382849897241996	24.1989	0.2099449999999999	0.2099449999999999	-0.10919749486209991	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.7213114754098361	factorial	f005	mean_k21_exposure	20.0	26.382849897241996	24.36867542807534	0.2184337714037669	0.2184337714037669	-0.1007087234583329	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.7213114754098361	factorial	f005	multik_loglinear	20.0	26.382849897241996	26.555287964645483	0.32776439823227416	0.32776439823227416	0.008621903370174345	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6065573770491803	factorial	f006	native_median_k21	20.0	24.199305963904955	15.5993	-0.22003500000000004	0.22003500000000004	-0.43000029819524777	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6065573770491803	factorial	f006	mean_k21_exposure	20.0	24.199305963904955	16.304883074080053	-0.18475584629599737	0.18475584629599737	-0.3947211444912451	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6065573770491803	factorial	f006	multik_loglinear	20.0	24.199305963904955	23.856978629335195	0.19284893146675977	0.19284893146675977	-0.017116366728487976	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.3114754098360656	factorial	f007	native_median_k21	80.0	67.98165684345878	63.9971	-0.20003624999999997	0.20003624999999997	-0.049806960543234705	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.3114754098360656	factorial	f007	mean_k21_exposure	80.0	67.98165684345878	63.774878942998576	-0.2028140132125178	0.2028140132125178	-0.05258472375575254	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.3114754098360656	factorial	f007	multik_loglinear	80.0	67.98165684345878	68.26642143507736	-0.14666973206153297	0.14666973206153297	0.0035595573952322823	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	native_median_k21	80.0	109.39030530899457	65.797	-0.17753750000000004	0.17753750000000004	-0.5449163163624322	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	mean_k21_exposure	80.0	109.39030530899457	66.40152140358336	-0.169980982455208	0.169980982455208	-0.5373597988176402	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.32786885245901637	factorial	f008	multik_loglinear	80.0	109.39030530899457	110.18612332655107	0.3773265415818884	0.3773265415818884	0.009947725219456239	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.5901639344262295	factorial	f009	native_median_k21	80.0	120.78342117738227	112.7949	0.40993625	0.40993625	-0.09985651471727834	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.5901639344262295	factorial	f009	mean_k21_exposure	80.0	120.78342117738227	112.78802725751065	0.4098503407188831	0.4098503407188831	-0.09994242399839522	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.5901639344262295	factorial	f009	multik_loglinear	80.0	120.78342117738227	121.00250796839197	0.5125313496048995	0.5125313496048995	0.0027385848876212648	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5409836065573771	factorial	f010	native_median_k21	80.0	82.75172504118156	52.1976	-0.34753	0.34753	-0.38192656301476946	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5409836065573771	factorial	f010	mean_k21_exposure	80.0	82.75172504118156	53.4456074667489	-0.3319299066656387	0.3319299066656387	-0.36632646968040816	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.5409836065573771	factorial	f010	multik_loglinear	80.0	82.75172504118156	80.94522561276162	0.011815320159520226	0.011815320159520226	-0.02258124285524925	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.6065573770491803	factorial	f011	native_median_k21	80.0	71.34221620032135	67.7969	-0.15253875000000008	0.15253875000000008	-0.044316452504016904	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.6065573770491803	factorial	f011	mean_k21_exposure	80.0	71.34221620032135	67.58022720777078	-0.1552471599028653	0.1552471599028653	-0.047024862406882126	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.6065573770491803	factorial	f011	multik_loglinear	80.0	71.34221620032135	71.54000289528355	-0.10574996380895563	0.10574996380895563	0.0024723336870275505	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6229508196721312	factorial	f012	native_median_k21	80.0	56.23773136415956	35.7984	-0.55252	0.55252	-0.2554916420519945	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6229508196721312	factorial	f012	mean_k21_exposure	80.0	56.23773136415956	36.44466414061388	-0.5444416982423265	0.5444416982423265	-0.24741334029432097	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.6229508196721312	factorial	f012	multik_loglinear	80.0	56.23773136415956	56.39873524608819	-0.29501580942389766	0.29501580942389766	0.00201254852410786	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.29508196721311475	factorial	f013	native_median_k21	200.0	192.25022396849462	180.3918	-0.09804100000000006	0.09804100000000006	-0.05929211984247317	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.29508196721311475	factorial	f013	mean_k21_exposure	200.0	192.25022396849462	180.73270110668756	-0.09633649446656221	0.09633649446656221	-0.057587614309035334	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.3	0.29508196721311475	factorial	f013	multik_loglinear	200.0	192.25022396849462	192.75995975473478	-0.0362002012263261	0.0362002012263261	0.002548678931200783	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.29508196721311475	factorial	f014	native_median_k21	200.0	311.1123887720999	188.7914	-0.05604299999999995	0.05604299999999995	-0.6116049438604995	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.29508196721311475	factorial	f014	mean_k21_exposure	200.0	311.1123887720999	186.28476660774865	-0.06857616696125675	0.06857616696125675	-0.6241381108217563	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.3	0.29508196721311475	factorial	f014	multik_loglinear	200.0	311.1123887720999	304.2153562694704	0.5210767813473521	0.5210767813473521	-0.03448516251314743	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.4426229508196721	factorial	f015	native_median_k21	200.0	237.707936634738	224.3898	0.12194900000000004	0.12194900000000004	-0.06659068317368991	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.4426229508196721	factorial	f015	mean_k21_exposure	200.0	237.707936634738	224.16095088938124	0.1208047544469062	0.1208047544469062	-0.06773492872678374	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.5	0.4426229508196721	factorial	f015	multik_loglinear	200.0	237.707936634738	238.19080066725007	0.19095400333625037	0.19095400333625037	0.002414320162560415	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.4918032786885246	factorial	f016	native_median_k21	200.0	163.01171826654308	94.1957	-0.5290215	0.5290215	-0.3440800913327154	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.4918032786885246	factorial	f016	mean_k21_exposure	200.0	163.01171826654308	95.20265598389553	-0.5239867200805224	0.5239867200805224	-0.3390453114132378	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.5	0.4918032786885246	factorial	f016	multik_loglinear	200.0	163.01171826654308	166.56183639875147	-0.16719081800624266	0.16719081800624266	0.017750590661041912	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.639344262295082	factorial	f017	native_median_k21	200.0	157.13647693239895	147.7933	-0.2610335000000001	0.2610335000000001	-0.046715884661994805	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.639344262295082	factorial	f017	mean_k21_exposure	200.0	157.13647693239895	148.0113026539526	-0.25994348673023693	0.25994348673023693	-0.04562587139223169	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	61	0.7	0.639344262295082	factorial	f017	multik_loglinear	200.0	157.13647693239895	157.47761567019114	-0.2126119216490443	0.2126119216490443	0.001705693688960963	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.7377049180327869	factorial	f018	native_median_k21	200.0	166.1788405482301	105.9952	-0.470024	0.470024	-0.30091820274115055	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.7377049180327869	factorial	f018	mean_k21_exposure	200.0	166.1788405482301	105.26597991101097	-0.4736701004449451	0.4736701004449451	-0.3045643031860957	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	61	0.7	0.7377049180327869	factorial	f018	multik_loglinear	200.0	166.1788405482301	166.42243151501378	-0.16788784242493107	0.16788784242493107	0.0012179548339183554	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	171	0.3	0.3508771929824561	factorial	f019	native_median_k21	20.0	7.999770566580151	7.3997	-0.630015	0.630015	-0.030003528329007524	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	171	0.3	0.3508771929824561	factorial	f019	mean_k21_exposure	20.0	7.999770566580151	7.355366913748679	-0.6322316543125661	0.6322316543125661	-0.0322201826415736	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.0	171	0.3	0.3508771929824561	factorial	f019	multik_loglinear	20.0	7.999770566580151	8.087877376555058	-0.5956061311722471	0.5956061311722471	0.004405340498745369	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	171	0.3	0.29239766081871343	factorial	f020	native_median_k21	20.0	27.814406961170928	15.5993	-0.22003500000000004	0.22003500000000004	-0.6107553480585464	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	171	0.3	0.29239766081871343	factorial	f020	mean_k21_exposure	20.0	27.814406961170928	15.634839638794762	-0.21825801806026188	0.21825801806026188	-0.6089783661188083	single_k_baseline	development_only_no_confidence_interval_or_external_superiority
6302	condition_005	5	iid_low_indel	0.02	171	0.3	0.29239766081871343	factorial	f020	multik_loglinear	20.0	27.814406961170928	28.006853880849295	0.40034269404246475	0.40034269404246475	0.009622345983918378	experimental_log_linear_extrapolation	development_only_no_confidence_interval_or_external_superiority
